month,day,depart_airport,arrival_airport,dep_time,arr_time
1,2,EWR,SFO,30,33
1,2,JFK,ATL,30,32
1,2,LGA,MSP,30,32
1,2,EWR,MIA,30,33
1,2,EWR,FLL,30,32
1,2,LGA,MEM,30,32
1,2,EWR,ATL,30,32
1,2,EWR,MDW,30,31
1,2,EWR,PBI,30,32
1,2,JFK,SJU,30,35
1,2,JFK,LAX,30,33
1,2,JFK,CLT,30,32
1,2,LGA,MIA,30,33
1,2,LGA,MSP,30,32
1,2,LGA,ATL,30,32
1,2,LGA,CLT,30,32
1,2,LGA,IAH,30,33
1,2,EWR,DFW,30,33
1,2,EWR,CLT,30,32
1,2,LGA,TPA,30,33
1,2,EWR,BWI,30,31
1,2,EWR,IAD,30,31
1,2,EWR,CVG,30,32
1,2,EWR,PHX,30,34
1,2,JFK,RSW,30,33
1,2,LGA,FLL,30,33
1,2,LGA,BWI,30,31
1,2,EWR,RDU,30,32
1,2,EWR,LAX,30,33
1,2,LGA,ORD,30,32
1,2,EWR,AUS,30,33
1,2,EWR,PHX,30,34
1,2,EWR,BNA,30,32
1,2,JFK,PHX,30,34
1,2,EWR,CLE,30,32
1,2,JFK,BOS,30,31
1,2,EWR,PBI,30,33
1,2,EWR,ATL,30,33
1,2,LGA,DFW,30,33
1,2,JFK,BUF,30,32
1,2,LGA,MCO,30,33
1,2,LGA,CLT,30,32
1,2,LGA,DEN,30,33
1,2,EWR,BOS,30,32
1,2,EWR,CLT,30,32
1,2,JFK,SLC,30,34
1,2,EWR,MCO,30,33
1,2,JFK,SFO,31,34
1,2,EWR,FLL,30,33
1,2,JFK,MCO,30,33
1,2,JFK,LAS,30,33
1,2,JFK,LAX,31,34
1,2,LGA,PBI,31,34
1,2,LGA,MIA,31,34
1,2,JFK,FLL,31,34
1,2,LGA,XNA,31,33
1,2,LGA,DCA,31,32
1,2,JFK,LAX,31,34
1,2,EWR,CLT,30,32
1,2,LGA,ORD,31,32
1,2,LGA,MIA,31,34
1,2,LGA,MSY,31,33
1,2,EWR,TPA,31,34
1,2,JFK,MSY,30,33
1,2,LGA,DTW,31,33
1,2,EWR,SJU,31,35
1,2,JFK,SJU,30,35
1,2,EWR,ORD,31,32
1,2,JFK,MIA,31,34
1,2,JFK,LAX,31,34
1,2,LGA,ATL,31,33
1,2,LGA,ORD,31,32
1,2,JFK,FLL,31,34
1,2,JFK,MCO,31,34
1,2,JFK,SFO,31,35
1,2,EWR,RSW,31,34
1,2,EWR,ORD,30,31
1,2,EWR,SEA,31,34
1,2,EWR,ORD,31,32
1,2,JFK,SFO,31,35
1,2,EWR,SNA,30,34
1,2,EWR,DEN,31,33
1,2,LGA,MKE,31,32
1,2,LGA,RSW,31,34
1,2,JFK,SEA,31,34
1,2,JFK,SJU,31,36
1,2,JFK,LAX,31,35
1,2,JFK,SYR,31,32
1,2,LGA,IAH,31,34
1,2,JFK,ROC,31,32
1,2,JFK,SFO,31,35
1,2,EWR,HOU,31,34
1,2,EWR,BOS,31,32
1,2,LGA,TPA,31,34
1,2,LGA,ORD,31,33
1,2,JFK,SFO,31,35
1,2,EWR,MCO,31,34
1,2,LGA,DEN,31,34
1,2,EWR,GSO,31,33
1,2,LGA,DEN,31,34
1,2,JFK,PHL,31,32
1,2,EWR,ATL,31,34
1,2,LGA,DFW,31,34
1,2,EWR,SFO,31,35
1,2,JFK,SRQ,31,34
1,2,EWR,PBI,31,34
1,2,JFK,PIT,32,33
1,2,EWR,GSP,32,33
1,2,EWR,BTV,32,33
1,2,EWR,IAH,31,34
1,2,EWR,DCA,30,31
1,2,LGA,MCO,31,34
1,2,EWR,MCO,32,34
1,2,JFK,FLL,32,35
1,2,LGA,ATL,31,34
1,2,JFK,MIA,32,35
1,2,LGA,CLT,31,33
1,2,LGA,MIA,31,35
1,2,EWR,BOS,32,33
1,2,JFK,MCO,32,35
1,2,EWR,DFW,31,34
1,2,JFK,RDU,32,33
1,2,EWR,PDX,32,35
1,2,JFK,STT,32,37
1,2,JFK,FLL,32,35
1,2,JFK,ATL,32,34
1,2,EWR,CLT,32,34
1,2,JFK,PIT,32,33
1,2,LGA,MSP,32,34
1,2,LGA,DEN,32,34
1,2,JFK,TPA,32,35
1,2,LGA,BNA,32,33
1,2,LGA,PBI,32,35
1,2,LGA,CMH,32,34
1,2,JFK,DCA,32,33
1,2,EWR,IND,30,32
1,2,JFK,ORD,32,34
1,2,JFK,BOS,32,33
1,2,JFK,CLT,32,34
1,2,JFK,SAN,32,35
1,2,JFK,LAS,32,35
1,2,JFK,JAX,32,35
1,2,JFK,SJU,32,37
1,2,EWR,DFW,32,35
1,2,EWR,LAX,32,35
1,2,LGA,ATL,32,34
1,2,LGA,ORD,32,34
1,2,LGA,RSW,32,35
1,2,LGA,STL,32,34
1,2,EWR,MSP,32,34
1,2,EWR,OMA,31,34
1,2,LGA,DEN,32,35
1,2,JFK,SJU,32,37
1,2,LGA,ATL,32,35
1,2,EWR,ORF,32,33
1,2,JFK,DCA,32,34
1,2,JFK,ORD,32,34
1,2,EWR,ROC,32,33
1,2,LGA,DFW,32,35
1,2,JFK,LAX,32,36
1,2,EWR,ORD,29,31
1,2,EWR,DAY,32,34
1,2,EWR,PHX,32,35
1,2,EWR,MSP,31,34
1,2,JFK,RDU,32,34
1,2,JFK,SJU,32,37
1,2,LGA,RDU,32,34
1,2,JFK,SFO,32,35
1,2,EWR,SYR,32,33
1,2,JFK,BUF,32,34
1,2,LGA,CLE,32,34
1,2,JFK,DTW,32,34
1,2,JFK,TPA,32,35
1,2,EWR,DEN,32,35
1,2,EWR,CHS,32,34
1,2,JFK,MSP,32,34
1,2,EWR,RSW,32,36
1,2,EWR,SAN,32,36
1,2,EWR,MEM,32,34
1,2,EWR,SEA,32,36
1,2,JFK,LAX,33,36
1,2,EWR,MDW,32,34
1,2,EWR,DTW,32,35
1,2,JFK,LAX,33,36
1,2,LGA,DTW,33,35
1,2,JFK,MIA,33,36
1,2,EWR,ATL,33,35
1,2,LGA,ATL,32,35
1,2,LGA,MIA,33,36
1,2,EWR,SFO,32,35
1,2,EWR,RIC,32,34
1,2,EWR,LAX,32,36
1,2,EWR,CLE,33,34
1,2,LGA,IAH,33,36
1,2,LGA,MCO,33,36
1,2,EWR,JAC,32,35
1,2,EWR,ORD,33,34
1,2,JFK,LAX,33,36
1,2,JFK,BTV,33,34
1,2,EWR,XNA,32,34
1,2,JFK,FLL,33,36
1,2,JFK,HNL,33,39
1,2,LGA,CLT,32,35
1,2,LGA,DTW,33,35
1,2,JFK,IAD,33,34
1,2,EWR,IAH,33,36
1,2,LGA,CLT,33,35
1,2,EWR,STT,32,37
1,2,JFK,BOS,33,34
1,2,EWR,GRR,32,34
1,2,LGA,DFW,33,36
1,2,EWR,DFW,33,36
1,2,EWR,PIT,30,31
1,2,EWR,SJU,33,38
1,2,JFK,RDU,33,35
1,2,LGA,FLL,33,36
1,2,JFK,LAS,33,36
1,2,EWR,JAX,32,34
1,2,JFK,AUS,33,36
1,2,EWR,TPA,33,36
1,2,JFK,CLT,32,34
1,2,LGA,SRQ,33,36
1,2,EWR,EGE,33,36
1,2,EWR,PBI,33,36
1,2,EWR,DEN,33,35
1,2,LGA,TPA,33,36
1,2,EWR,FLL,33,36
1,2,JFK,BUF,33,35
1,2,LGA,MKE,33,35
1,2,EWR,PWM,32,34
1,2,JFK,PBI,33,36
1,2,LGA,PBI,33,36
1,2,EWR,MHT,32,33
1,2,EWR,DCA,33,34
1,2,LGA,ORD,33,35
1,2,LGA,ATL,33,36
1,2,EWR,RDU,33,34
1,2,JFK,PWM,33,35
1,2,JFK,ROC,33,35
1,2,LGA,IAD,34,35
1,2,LGA,MDW,33,35
1,2,JFK,SFO,34,37
1,2,EWR,STL,34,35
1,2,EWR,MCO,34,37
1,2,LGA,FLL,34,37
1,2,EWR,FLL,34,37
1,2,EWR,PHX,34,37
1,2,EWR,SAV,33,36
1,2,JFK,BWI,32,33
1,2,JFK,LAX,33,36
1,2,EWR,DEN,34,36
1,2,LGA,CLT,34,36
1,2,JFK,CLT,34,36
1,2,EWR,ORD,34,35
1,2,EWR,CLT,34,36
1,2,JFK,LAS,34,37
1,2,LGA,ATL,34,36
1,2,JFK,PHX,33,37
1,2,LGA,ATL,34,36
1,2,LGA,DFW,34,37
1,2,EWR,CHS,34,36
1,2,JFK,BOS,34,35
1,2,LGA,MSP,34,36
1,2,LGA,RDU,34,36
1,2,LGA,IAH,34,37
1,2,EWR,ATL,34,36
1,2,JFK,SFO,34,38
1,2,EWR,BUF,34,35
1,2,EWR,BOS,34,35
1,2,EWR,AVL,33,35
1,2,JFK,MCO,34,37
1,2,EWR,FLL,34,37
1,2,EWR,IND,34,36
1,2,JFK,LAX,34,37
1,2,LGA,DTW,34,36
1,2,EWR,PBI,34,37
1,2,LGA,MEM,34,36
1,2,EWR,ORD,34,36
1,2,LGA,FLL,34,37
1,2,LGA,BNA,33,35
1,2,JFK,SLC,34,38
1,2,EWR,SFO,34,38
1,2,EWR,RSW,34,37
1,2,LGA,DFW,34,38
1,2,LGA,MCO,34,37
1,2,LGA,BOS,35,36
1,2,JFK,MCO,33,36
1,2,LGA,ATL,34,37
1,2,JFK,DCA,35,36
1,2,EWR,LAS,35,38
1,2,LGA,DCA,35,36
1,2,EWR,PBI,34,37
1,2,JFK,SFO,35,38
1,2,EWR,IAH,34,37
1,2,JFK,SFO,35,38
1,2,LGA,BWI,35,36
1,2,LGA,MIA,35,38
1,2,JFK,BTV,35,36
1,2,LGA,DTW,35,37
1,2,LGA,CMH,35,37
1,2,LGA,ORD,34,36
1,2,LGA,MIA,34,38
1,2,LGA,PIT,35,36
1,2,JFK,MCO,35,38
1,2,LGA,DEN,35,37
1,2,LGA,ORD,35,37
1,2,LGA,CLT,35,37
1,2,EWR,DTW,34,36
1,2,LGA,GRR,33,35
1,2,JFK,LAX,35,38
1,2,LGA,RSW,35,38
1,2,LGA,STL,35,37
1,2,JFK,RSW,35,38
1,2,EWR,TPA,35,38
1,2,EWR,SJU,35,40
1,2,JFK,LAX,35,38
1,2,JFK,FLL,35,38
1,2,LGA,PBI,35,38
1,2,EWR,MIA,35,38
1,2,EWR,ATL,35,38
1,2,EWR,SNA,35,39
1,2,LGA,MSP,35,37
1,2,LGA,MSP,35,37
1,2,LGA,CAK,35,37
1,2,LGA,TPA,35,38
1,2,JFK,DCA,36,37
1,2,LGA,DFW,36,39
1,2,EWR,MCO,36,38
1,2,JFK,HOU,35,39
1,2,JFK,LAX,36,39
1,2,LGA,ATL,36,38
1,2,EWR,BOS,36,37
1,2,EWR,BOS,36,37
1,2,LGA,MSY,36,38
1,2,EWR,RDU,35,37
1,2,LGA,FLL,36,39
1,2,JFK,CLT,36,37
1,2,EWR,STL,35,37
1,2,EWR,IAH,36,39
1,2,JFK,SFO,36,39
1,2,LGA,CLE,35,37
1,2,JFK,LAX,36,39
1,2,EWR,PWM,35,36
1,2,LGA,RDU,36,37
1,2,EWR,BUF,36,37
1,2,EWR,MCO,35,38
1,2,EWR,ATL,36,38
1,2,EWR,DEN,36,38
1,2,LGA,STL,36,38
1,2,JFK,LAX,36,39
1,2,EWR,ORD,36,37
1,2,JFK,TPA,36,39
1,2,EWR,SFO,36,39
1,2,EWR,BTV,36,37
1,2,EWR,MKE,34,36
1,2,EWR,DAY,36,38
1,2,EWR,JAX,36,38
1,2,EWR,DTW,36,38
1,2,JFK,RDU,36,38
1,2,JFK,BUF,36,37
1,2,EWR,PHX,36,40
1,2,LGA,DTW,36,38
1,2,LGA,MKE,36,38
1,2,LGA,BNA,36,37
1,2,EWR,CMH,36,37
1,2,EWR,BWI,36,37
1,2,LGA,MIA,36,40
1,2,EWR,DFW,36,39
1,2,JFK,SLC,36,40
1,2,EWR,DTW,36,38
1,2,EWR,MYR,33,35
1,2,JFK,SJU,36,42
1,2,LGA,DFW,36,39
1,2,JFK,LGB,36,40
1,2,JFK,BOS,36,37
1,2,LGA,IAH,36,40
1,2,EWR,CVG,37,39
1,2,LGA,ATL,37,39
1,2,LGA,CLT,36,39
1,2,JFK,FLL,36,39
1,2,LGA,CVG,37,39
1,2,EWR,MDW,36,37
1,2,EWR,DCA,37,38
1,2,EWR,ATL,37,39
1,2,EWR,DFW,36,40
1,2,LGA,DEN,36,39
1,2,LGA,CMH,37,38
1,2,EWR,MIA,37,40
1,2,EWR,ORD,36,38
1,2,JFK,PBI,37,39
1,2,JFK,BOS,36,38
1,2,LGA,ORD,37,38
1,2,LGA,ATL,37,39
1,2,EWR,CLT,37,39
1,2,EWR,GSO,37,38
1,2,LGA,MCO,37,40
1,2,EWR,LAX,37,40
1,2,EWR,HOU,37,40
1,2,LGA,RDU,37,39
1,2,EWR,FLL,37,40
1,2,JFK,ATL,37,40
1,2,JFK,LAX,37,40
1,2,EWR,BUF,37,38
1,2,JFK,BUR,37,40
1,2,EWR,ROC,36,37
1,2,JFK,SJU,37,42
1,2,EWR,MCI,33,35
1,2,EWR,ALB,37,38
1,2,JFK,ROC,36,38
1,2,EWR,BDL,37,38
1,2,EWR,MCO,37,40
1,2,EWR,OMA,37,39
1,2,JFK,JAX,37,40
1,2,LGA,SRQ,37,40
1,2,EWR,FLL,37,40
1,2,EWR,CLT,36,38
1,2,EWR,STL,37,39
1,2,JFK,LAX,37,41
1,2,LGA,ATL,36,38
1,2,LGA,MIA,37,41
1,2,LGA,MCO,37,40
1,2,EWR,HNL,37,43
1,2,JFK,MIA,36,39
1,2,LGA,CLT,37,39
1,2,EWR,PHX,37,41
1,2,LGA,MDW,37,39
1,2,EWR,RIC,37,38
1,2,JFK,SEA,37,41
1,2,JFK,MCO,37,40
1,2,EWR,IAH,37,40
1,2,JFK,IAD,37,39
1,2,JFK,PWM,37,39
1,2,LGA,DTW,37,39
1,2,EWR,CHS,38,40
1,2,JFK,BOS,37,39
1,2,LGA,ATL,38,40
1,2,LGA,MIA,38,41
1,2,EWR,ORD,38,39
1,2,EWR,MCO,32,35
1,2,JFK,SFO,38,42
1,2,LGA,MSP,38,40
1,2,EWR,BWI,37,38
1,2,EWR,MSN,37,39
1,2,EWR,ORD,38,39
1,2,EWR,PBI,37,40
1,2,LGA,ATL,38,40
1,2,LGA,FLL,38,41
1,2,LGA,IAD,38,39
1,2,JFK,SFO,38,42
1,2,EWR,PHX,37,41
1,2,LGA,IAH,38,41
1,2,EWR,CLE,38,40
1,2,JFK,SRQ,38,41
1,2,EWR,MEM,37,39
1,2,LGA,PBI,38,41
1,2,LGA,RSW,38,41
1,2,LGA,MSP,38,40
1,2,JFK,DCA,38,40
1,2,LGA,CLT,38,40
1,2,JFK,BUF,38,40
1,2,JFK,BUF,38,40
1,2,JFK,CLE,38,40
1,2,JFK,CLT,38,41
1,2,JFK,PBI,38,42
1,2,LGA,DTW,38,40
1,2,EWR,FLL,36,39
1,2,JFK,MSY,38,41
1,2,LGA,FLL,38,42
1,2,EWR,TPA,38,41
1,2,LGA,MCI,38,41
1,2,EWR,STL,38,40
1,2,LGA,MIA,39,42
1,2,JFK,BOS,38,39
1,2,LGA,PBI,39,42
1,2,LGA,DCA,39,40
1,2,JFK,PIT,38,40
1,2,EWR,MCO,38,41
1,2,JFK,ORF,39,40
1,2,LGA,ORD,38,40
1,2,LGA,ATL,38,41
1,2,EWR,CLT,39,40
1,2,LGA,ATL,39,41
1,2,LGA,CMH,39,40
1,2,JFK,LAX,39,42
1,2,EWR,SEA,38,41
1,2,LGA,BOS,39,40
1,2,EWR,DFW,38,41
1,2,EWR,BOS,38,39
1,2,JFK,MIA,38,42
1,2,JFK,TPA,38,42
1,2,JFK,IND,39,41
1,2,JFK,IAD,39,40
1,2,EWR,TPA,39,42
1,2,EWR,AUS,38,42
1,2,EWR,BTV,38,39
1,2,EWR,GSP,38,40
1,2,EWR,ORD,38,40
1,2,LGA,MKE,39,40
1,2,LGA,STL,39,41
1,2,LGA,DFW,39,42
1,2,LGA,CLE,38,39
1,2,EWR,LAX,39,42
1,2,EWR,IAH,39,42
1,2,EWR,DEN,39,41
1,2,JFK,BWI,39,40
1,2,LGA,DEN,39,41
1,2,LGA,RIC,39,41
1,2,JFK,DCA,39,40
1,2,JFK,LAX,39,42
1,2,JFK,MCO,39,42
1,2,LGA,CLT,39,41
1,2,JFK,SYR,39,40
1,2,LGA,CLT,39,41
1,2,JFK,RDU,38,40
1,2,EWR,CVG,37,39
1,2,JFK,FLL,39,42
1,2,JFK,PIT,39,41
1,2,EWR,LAS,39,42
1,2,JFK,SFO,39,43
1,2,JFK,FLL,38,42
1,2,LGA,TPA,39,42
1,2,LGA,XNA,39,42
1,2,LGA,RDU,39,40
1,2,EWR,MCO,39,42
1,2,JFK,ROC,39,40
1,2,JFK,CMH,39,41
1,2,JFK,MCO,39,42
1,2,JFK,SJU,39,44
1,2,LGA,MCO,39,42
1,2,JFK,ORD,39,41
1,2,LGA,DFW,39,42
1,2,EWR,ATL,39,42
1,2,JFK,MSP,39,42
1,2,LGA,CLE,39,41
1,2,EWR,RSW,39,42
1,2,EWR,PIT,37,39
1,2,JFK,RSW,39,42
1,2,JFK,ORD,39,41
1,2,JFK,SAN,39,43
1,2,JFK,SLC,39,43
1,2,JFK,ATL,39,42
1,2,LGA,ROC,40,41
1,2,JFK,PDX,39,43
1,2,LGA,MIA,40,43
1,2,EWR,MCI,38,40
1,2,LGA,PBI,40,42
1,2,JFK,RSW,40,43
1,2,EWR,FLL,39,43
1,2,JFK,DFW,40,43
1,2,EWR,FLL,40,43
1,2,EWR,MIA,39,42
1,2,LGA,ATL,40,42
1,2,JFK,CVG,40,42
1,2,LGA,ORD,40,41
1,2,EWR,CMH,39,40
1,2,JFK,BNA,40,41
1,2,EWR,BOS,39,41
1,2,JFK,BOS,40,41
1,2,EWR,GRR,39,41
1,2,JFK,LAS,40,43
1,2,LGA,MEM,40,42
1,2,EWR,MKE,39,40
1,2,LGA,RDU,40,41
1,2,JFK,SYR,39,41
1,2,JFK,FLL,40,43
1,2,LGA,ATL,39,42
1,2,EWR,PHX,40,43
1,2,JFK,PHL,40,41
1,2,JFK,SFO,34,37
1,2,EWR,DCA,38,40
1,2,JFK,SJU,39,44
1,2,JFK,MCO,40,43
1,2,LGA,IAD,40,41
1,2,JFK,RDU,40,42
1,2,LGA,TPA,40,43
1,2,LGA,BNA,40,41
1,2,JFK,IND,39,42
1,2,EWR,DEN,40,42
1,2,LGA,ORD,40,42
1,2,EWR,SFO,39,42
1,2,EWR,IAH,40,43
1,2,JFK,MEM,40,42
1,2,LGA,DTW,40,42
1,2,EWR,RSW,40,43
1,2,EWR,IAD,38,40
1,2,JFK,SEA,40,44
1,2,JFK,LAX,40,43
1,2,JFK,DTW,40,42
1,2,EWR,CLE,40,42
1,2,LGA,MSP,40,42
1,2,JFK,SFO,40,44
1,2,JFK,DEN,40,43
1,2,EWR,SAN,40,43
1,2,LGA,STL,40,42
1,2,EWR,PHX,40,44
1,2,EWR,SDF,39,42
1,2,JFK,RSW,40,44
1,2,JFK,MIA,40,43
1,2,LGA,DFW,40,43
1,2,EWR,PWM,39,40
1,2,EWR,ORD,40,42
1,2,EWR,MCO,40,43
1,2,EWR,DEN,40,42
1,2,JFK,BOS,40,42
1,2,JFK,CLT,40,42
1,2,EWR,SAT,40,44
1,2,EWR,BOS,40,41
1,2,JFK,SFO,41,44
1,2,LGA,CVG,40,43
1,2,JFK,LAX,40,44
1,2,JFK,AUS,41,44
1,2,JFK,CVG,41,43
1,2,EWR,STL,41,42
1,2,JFK,LAS,41,43
1,2,JFK,PBI,40,43
1,2,LGA,DTW,40,42
1,2,JFK,SAN,40,44
1,2,LGA,ORD,41,42
1,2,EWR,SAV,40,42
1,2,JFK,EGE,41,43
1,2,LGA,CLT,41,43
1,2,EWR,DFW,41,44
1,2,LGA,IAH,41,44
1,2,EWR,BNA,39,40
1,2,LGA,DEN,41,43
1,2,EWR,LAX,41,44
1,2,EWR,ATL,41,43
1,2,EWR,MDW,39,41
1,2,JFK,TPA,41,44
1,2,JFK,ORF,41,42
1,2,JFK,AUS,41,44
1,2,JFK,LAX,40,44
1,2,JFK,ORD,41,43
1,2,JFK,BNA,41,42
1,2,LGA,ATL,41,43
1,2,LGA,FLL,41,44
1,2,LGA,ATL,40,43
1,2,EWR,SLC,41,44
1,2,JFK,LAX,41,45
1,2,JFK,MIA,41,44
1,2,EWR,PDX,41,44
1,2,EWR,CLT,41,43
1,2,EWR,DCA,39,41
1,2,EWR,IAD,39,40
1,2,LGA,DEN,41,43
1,2,EWR,DFW,41,44
1,2,LGA,ATL,41,44
1,2,EWR,IAH,41,44
1,2,JFK,SFO,41,45
1,2,JFK,BTV,41,42
1,2,LGA,ATL,40,42
1,2,JFK,SAN,41,44
1,2,EWR,SAN,41,45
1,2,EWR,CVG,41,43
1,2,LGA,ORD,41,43
1,2,JFK,PDX,41,45
1,2,JFK,SAN,41,45
1,2,EWR,DTW,41,43
1,2,LGA,XNA,41,44
1,2,EWR,MCO,41,44
1,2,LGA,DFW,41,44
1,2,JFK,MCO,41,44
1,2,LGA,DTW,41,43
1,2,LGA,MCO,41,44
1,2,EWR,ALB,40,41
1,2,JFK,LAX,41,45
1,2,LGA,RDU,41,43
1,2,EWR,ORD,41,42
1,2,EWR,BTV,40,42
1,2,JFK,BOS,42,43
1,2,JFK,IAD,41,43
1,2,EWR,MDW,41,43
1,2,LGA,MDW,41,43
1,2,JFK,MCO,38,41
1,2,JFK,FLL,41,44
1,2,EWR,GSO,40,42
1,2,EWR,BUF,39,41
1,2,JFK,SFO,41,45
1,2,EWR,MIA,41,44
1,2,JFK,FLL,42,45
1,2,EWR,MHT,40,41
1,2,JFK,RDU,42,43
1,2,LGA,ATL,42,44
1,2,JFK,PIT,40,42
1,2,JFK,PHX,40,43
1,2,LGA,MSP,42,44
1,2,EWR,CLE,41,43
1,2,EWR,ATL,40,43
1,2,LGA,BNA,42,43
1,2,LGA,CMH,42,43
1,2,EWR,RDU,40,42
1,2,EWR,LAX,42,45
1,2,EWR,PBI,41,44
1,2,LGA,ORD,42,43
1,2,EWR,RIC,41,42
1,2,LGA,MIA,42,45
1,2,JFK,PHX,41,45
1,2,EWR,HOU,40,44
1,2,LGA,BWI,42,43
1,2,JFK,LGB,42,45
1,2,EWR,SFO,41,45
1,2,EWR,SEA,42,45
1,2,EWR,DCA,41,42
1,2,LGA,CLE,42,44
1,2,JFK,CHS,42,45
1,2,JFK,SEA,42,46
1,2,EWR,ORD,42,44
1,2,EWR,CLT,42,44
1,2,JFK,MSP,42,44
1,2,JFK,DTW,42,44
1,2,EWR,SNA,42,45
1,2,EWR,BWI,41,42
1,2,EWR,LAS,42,45
1,2,EWR,ATL,42,44
1,2,JFK,SJC,42,45
1,2,EWR,DEN,42,44
1,2,JFK,BWI,42,43
1,2,LGA,MCO,41,44
1,2,LGA,PIT,42,44
1,2,EWR,FLL,42,45
1,2,JFK,CLT,42,44
1,2,JFK,BUR,42,45
1,2,JFK,SJU,42,47
1,2,JFK,SEA,42,46
1,2,EWR,BWI,42,43
1,2,JFK,OAK,42,46
1,2,JFK,BOS,42,44
1,2,EWR,SEA,41,45
1,2,LGA,MSP,42,45
1,2,JFK,SFO,42,46
1,2,EWR,CVG,40,42
1,2,EWR,STL,41,42
1,2,JFK,DFW,42,45
1,2,EWR,LAX,42,45
1,2,EWR,MCI,41,43
1,2,LGA,STL,42,44
1,2,JFK,SFO,42,46
1,2,EWR,ORD,42,44
1,2,LGA,ATL,43,45
1,2,JFK,SJU,42,47
1,2,LGA,ATL,42,45
1,2,LGA,DCA,43,44
1,2,JFK,IAD,43,44
1,2,JFK,ATL,42,45
1,2,JFK,LAX,43,46
1,2,LGA,MKE,43,44
1,2,JFK,MCO,42,45
1,2,JFK,SJU,43,47
1,2,LGA,CLT,42,45
1,2,JFK,BUF,42,44
1,2,LGA,BUF,43,44
1,2,JFK,MCO,43,46
1,2,EWR,PBI,42,45
1,2,EWR,DFW,43,46
1,2,JFK,LAS,43,46
1,2,EWR,BNA,43,44
1,2,JFK,LAX,43,46
1,2,LGA,ORD,42,44
1,2,LGA,DEN,42,44
1,2,EWR,SFO,43,46
1,2,EWR,DAY,40,42
1,2,JFK,TPA,43,46
1,2,JFK,SMF,42,46
1,2,JFK,SLC,43,46
1,2,LGA,IAH,42,46
1,2,JFK,ORD,43,45
1,2,EWR,PHX,43,46
1,2,LGA,MSY,43,46
1,2,JFK,PHX,43,47
1,2,LGA,RDU,43,44
1,2,EWR,DSM,43,45
1,2,LGA,CRW,42,44
1,2,LGA,MCO,43,46
1,2,JFK,MIA,43,46
1,2,LGA,IAD,43,44
1,2,LGA,DFW,43,46
1,2,LGA,TPA,43,46
1,2,JFK,PBI,43,46
1,2,JFK,SAT,43,47
1,2,JFK,SLC,43,47
1,2,LGA,PBI,43,46
1,2,EWR,MCO,41,44
1,2,JFK,CMH,43,45
1,2,LGA,RSW,41,45
1,2,EWR,CLT,42,45
1,2,JFK,SFO,43,47
1,2,EWR,BOS,43,44
1,2,JFK,TPA,43,46
1,2,EWR,OMA,43,45
1,2,EWR,RIC,43,44
1,2,JFK,CLE,43,45
1,2,EWR,SEA,43,46
1,2,EWR,TPA,43,46
1,2,EWR,PWM,42,43
1,2,JFK,CVG,43,46
1,2,JFK,JAX,43,46
1,2,JFK,CLT,43,45
1,2,LGA,FLL,43,46
1,2,EWR,IAH,43,46
1,2,JFK,LAS,42,45
1,2,LGA,TYS,44,46
1,2,LGA,ORD,43,45
1,2,JFK,RDU,43,45
1,2,LGA,ATL,44,46
1,2,JFK,LAX,44,47
1,2,LGA,DTW,44,46
1,2,EWR,TUL,43,46
1,2,JFK,SFO,43,47
1,2,LGA,ORD,44,45
1,2,JFK,PHL,44,45
1,2,LGA,MIA,43,47
1,2,EWR,MIA,43,47
1,2,JFK,DCA,41,42
1,2,LGA,FLL,43,47
1,2,EWR,DCA,43,45
1,2,EWR,MDW,43,45
1,2,LGA,ATL,44,46
1,2,EWR,CLE,44,45
1,2,JFK,BOS,44,45
1,2,LGA,CAK,44,45
1,2,JFK,PDX,44,47
1,2,JFK,MSY,44,46
1,2,LGA,CMH,44,46
1,2,EWR,DFW,44,47
1,2,JFK,PIT,44,45
1,2,JFK,FLL,44,47
1,2,JFK,ATL,44,47
1,2,EWR,MKE,44,45
1,2,JFK,FLL,44,47
1,2,JFK,AUS,44,47
1,2,EWR,AUS,44,47
1,2,JFK,HOU,44,47
1,2,JFK,MSY,42,45
1,2,JFK,RDU,43,45
1,2,EWR,MCO,44,47
1,2,JFK,DCA,44,46
1,2,EWR,LAX,44,47
1,2,EWR,MHT,44,45
1,2,EWR,BQN,44,25
1,2,EWR,BUF,43,45
1,2,LGA,ORD,44,46
1,2,JFK,JAX,44,47
1,2,JFK,RSW,44,47
1,2,EWR,CMH,41,43
1,2,LGA,BHM,44,45
1,2,EWR,TYS,43,45
1,2,JFK,LAX,44,47
1,2,LGA,DTW,44,46
1,2,EWR,ORD,45,46
1,2,EWR,RDU,44,45
1,2,EWR,CHS,43,45
1,2,EWR,SFO,44,47
1,2,EWR,MCO,44,47
1,2,LGA,MCO,45,47
1,2,LGA,MDW,45,46
1,2,EWR,PBI,44,47
1,2,JFK,LAX,45,24
1,2,LGA,CLT,45,46
1,2,LGA,RDU,45,46
1,2,EWR,IAH,44,47
1,2,EWR,FLL,44,47
1,2,EWR,TPA,45,47
1,2,EWR,IAD,43,45
1,2,EWR,BOS,44,46
1,2,JFK,LAS,45,24
1,2,EWR,SDF,44,47
1,2,EWR,GRR,42,44
1,2,EWR,MCO,45,47
1,2,LGA,BNA,45,46
1,2,JFK,BUF,44,45
1,2,JFK,DEN,45,47
1,2,EWR,RIC,45,46
1,2,EWR,SJU,45,25
1,2,EWR,PVD,45,46
